0x2100: INIDISP
0x88943f: kWallHit_Flags
0x88945f: kWallHit_Y
0x88949f: kWallHit_X
0x8894df: WallHit_Draw
0x889543: kBomb_Tab0
0x88954e: kBomb_Draw_Tab0
0x88955a: Ancilla07_Bomb
0x8897b6: kAncilla_Belt_Yvel
0x8897ba: kAncilla_Belt_Xvel
0x8897be: Ancilla_ApplyConveyor
0x8897e2: kBomb_Dmg_Speed
0x8897f2: kBomb_Dmg_Zvel
0x889802: kBomb_Dmg_Delay
0x889812: kBomb_Dmg_ToLink
0x889815: Bomb_CheckSpriteAndPlayerDamage
0x889913: kAncilla_Func3_Y
0x88992b: kAncilla_Func3_X
0x889943: kAncilla_Liftable_Delay
0x889946: kAncilla_Func2_Y
0x889952: kAncilla_Liftable_Yvel
0x889956: kAncilla_Liftable_Xvel
0x889976: Ancilla_HandleLiftLogic
0x889a4f: Ancilla_LatchAltitudeAboveLink
0x889a6a: Ancilla_LatchLinkCoordinates
0x889a95: Ancilla_Liftable_Func5
0x889bef: Ancilla_LatchCarriedPosition
0x889c3e: Ancilla_Liftable_Func6
0x889c7f: Ancilla_LatchYCoordToZ
0x889cc3: Ancilla_SetYFrom_DP72
0x889cce: Bomb_GetDisplacementFromLink
0x889d10: kBomb_DrawExplosion_CharFlags
0x889d7c: kBomb_DrawExplosion_XY
0x889e54: kBomb_DrawExplosion_Ext
0x889e8a: kBomb_Draw_Mult6
0x889e93: kBomb_Draw_Tab2
0x889e9e: Bomb_Draw
0x889fb6: Ancilla08_DoorDebris
0x889fd1: kDoorDebris_XY
0x88a051: kDoorDebris_CharFlags
0x88a091: DoorDebris_Draw
0x88a121: kArrow_Y
0x88a129: kArrow_X
0x88a131: Ancilla09_Arrow
0x88a24e: kArrow_Draw_CharFlags
0x88a2ae: kArrow_Draw_XY
0x88a36e: Arrow_Draw
0x88a45b: Ancilla0A_ArrowInTheWall
0x88a4da: Ancilla_ClearTypeField_
0x88a4dd: Ancilla0B_IceRodShot
0x88a536: Ancilla11_IceRodWallHit
0x88a551: kIceShotSpread_CharFlags
0x88a561: kIceShotSpread_XY
0x88a571: IceShotSpread_Draw
0x88a60e: Ancilla33_BlastWallExplosion
0x88a752: glb_88A752
0x88a756: AncillaDraw_BlastWallBlast
0x88a7ab: AncillaDraw_Explosion
0x88a80d: kAncilla_JumpSplash_Char
0x88a80f: Ancilla15_JumpSplash
0x88a8e3: kAncilla_HitStars_Char
0x88a8e5: Ancilla16_HitStars
0x88a997: kShovelDirt_XY
0x88a9a7: kShovelDirt_Char
0x88a9a9: Ancilla17_ShovelDirt
0x88aa32: kBlastWallFireball_Char
0x88aa35: Ancilla32_BlastWallFireball
0x88aaa0: Ancilla18_EtherSpell
0x88ab63: EtherSpell_HandleLightningStroke
0x88aba7: EtherSpell_HandleOrbPulse
0x88abef: EtherSpell_HandleRadialSpin
0x88aceb: kEther_BlitzBall_Char
0x88aced: AncillaDraw_EtherBlitzBall
0x88ad49: kEther_SpllittingBlitzSegment_Char
0x88ad69: kEther_SpllittingBlitzSegment_Flags
0x88ad89: kEther_SpllittingBlitzSegment_Y
0x88ada9: kEther_SpllittingBlitzSegment_X
0x88adc9: AncillaDraw_EtherBlitzSegment
0x88ae73: kEther_BlitzSegment_Char
0x88ae77: kEther_BlitzOrb_Char
0x88ae7f: kEther_BlitzOrb_Flags
0x88ae87: AncillaDraw_EtherBlitz
0x88aedd: AncillaDraw_EtherOrb
0x88af56: kBombos_YDelta
0x88af5e: kBombos_XDelta
0x88af66: AncillaAdd_BombosSpell
0x88b0ce: Ancilla19_BombosSpell
0x88b10a: BombosSpell_ControlFireColumns
0x88b236: BombosSpell_FinishFireColumns
0x88b289: kBombosSpell_FireColumn_Char
0x88b2b0: kBombosSpell_FireColumn_Flags
0x88b2d7: kBombosSpell_FireColumn_Y
0x88b325: kBombosSpell_FireColumn_X
0x88b373: AncillaDraw_BombosFireColumn
0x88b40d: BombosSpell_ControlBlasting
0x88b521: kBombosSpell_DrawBlast_Char
0x88b541: kBombosSpell_DrawBlast_Flags
0x88b561: kBombosSpell_DrawBlast_Y
0x88b5a1: kBombosSpell_DrawBlast_X
0x88b5e1: AncillaDraw_BombosBlast
0x88b66a: Ancilla1C_QuakeSpell
0x88b6f7: QuakeSpell_ShakeScreen
0x88b713: kQuake_Tab1
0x88b718: QuakeSpell_ControlBolts
0x88b78e: kQuakeDrawGroundBolts_Tab
0x88b793: AncillaDraw_QuakeInitialBolts
0x88b84f: QuakeSpell_SpreadBolts
0x88b873: kQuakeDrawGroundBolts_Char
0x88b8f4: kMagicPowder_Tab0
0x88b91c: kMagicPower_Mult10
0x88b920: kMagicPowder_DrawY
0x88b9b8: kMagicPowder_DrawX
0x88ba50: kMagicPowder_Draw_Char
0x88ba64: kMagicPowder_Draw_Flags
0x88bab0: Ancilla1A_PowderDust
0x88baeb: Ancilla_MagicPowder_Draw
0x88bb58: Powder_ApplyDamageToSprites
0x88bbbc: Ancilla1D_ScreenShake
0x88bbf4: kDashDust_Draw_Y
0x88bc30: kDashDust_Draw_X
0x88bc6c: kDashDust_Draw_Char
0x88bc8a: kDashDust_Draw_X1
0x88bc92: Ancilla1E_DashDust
0x88bd4c: kHookShot_Draw_Char
0x88bd58: kHookShot_Draw_Flags
0x88bd64: kHookShot_Move_Y
0x88bd6c: kHookShot_Move_X
0x88bd74: Ancilla1F_Hookshot
0x88c003: kBedSpread_Char
0x88c00b: kBedSpread_Flags
0x88c013: Ancilla20_Blanket
0x88c091: kBedSpread_Dma
0x88c094: Ancilla21_Snore
0x88c107: kAncilla_VictorySparkle_Y
0x88c127: kAncilla_VictorySparkle_X
0x88c147: kAncilla_VictorySparkle_Char
0x88c157: kAncilla_VictorySparkle_Flags
0x88c167: Ancilla3B_SwordUpSparkle
0x88c1e4: kSwordChargeSpark_Char
0x88c1e7: kSwordChargeSpark_Flags
0x88c1ea: Ancilla3C_SpinAttackChargeSparkle
0x88c22f: kSwordCeremony_Y
0x88c23f: kSwordCeremony_X
0x88c24f: kSwordCeremony_Char
0x88c257: kSwordCeremony_Flags
0x88c25f: Ancilla35_MasterSwordReceipt
0x88c38a: Ancilla22_ItemReceipt
0x88c690: Ancilla_ReceiveItem_Draw
0x88c6f2: Ancilla28_WishPondItem
0x88c760: WishPondItem_Draw
0x88c7de: Ancilla42_HappinessPondRupees
0x88c819: HapinessPondRupees_ExecuteRupee
0x88c8be: HapinessPondRupees_GetState
0x88c924: HapinessPondRupees_SaveState
0x88c987: kObjectSplash_Draw_Char
0x88c991: kObjectSplash_Draw_Flags
0x88c99b: kObjectSplash_Draw_Y
0x88c9af: kObjectSplash_Draw_X
0x88c9c3: kObjectSplash_Draw_Ext
0x88c9cd: Ancilla_TransmuteToSplash
0x88ca01: Ancilla3D_ItemSplash
0x88ca22: ObjectSplash_Draw
0x88ca8c: Ancilla29_MilestoneItemReceipt
0x88cbe4: ItemReceipt_TransmuteToRisingCrystal
0x88cbf2: Ancilla_RisingCrystal
0x88cc93: AncillaAdd_OccasionalSparkle
0x88cca0: Ancilla43_GanonsTowerCutscene
0x88ceaa: AncillaDraw_GTCutsceneCrystal
0x88cec7: GTCutscene_ActivateSparkle
0x88cf35: GTCutscene_SparkleALot
0x88cfa6: kFlute_Vels
0x88cfaa: Ancilla36_Flute
0x88d03d: Ancilla37_WeathervaneExplosion
0x88d186: kWeathervane_Explode_Char
0x88d188: AncillaDraw_WeathervaneExplosionWoodDebris
0x88d1d4: kTravelBirdIntro_Tab0
0x88d1d6: kTravelBirdIntro_Tab1
0x88d1d8: Ancilla38_CutsceneDuck
0x88d37a: kMorphPoof_Char
0x88d37d: kMorphPoof_Ext
0x88d380: kMorphPoof_Flags
0x88d38c: kMorphPoof_Y
0x88d3a4: kMorphPoof_X
0x88d3bc: Ancilla23_LinkPoof
0x88d3fd: MorphPoof_Draw
0x88d49a: Ancilla40_DwarfPoof
0x88d4b9: kBushPoof_Draw_Char
0x88d4c9: kBushPoof_Draw_Flags
0x88d4d9: kBushPoof_Draw_Y
0x88d4f9: kBushPoof_Draw_X
0x88d519: Ancilla3F_BushPoof
0x88d596: kSwordSwingSparkle_Char
0x88d5c6: kSwordSwingSparkle_Flags
0x88d5f6: kSwordSwingSparkle_Y
0x88d626: kSwordSwingSparkle_X
0x88d656: kSwordSwingSparkle_Mult12
0x88d65a: Ancilla26_SwordSwingSparkle
0x88d704: kInitialSpinSpark_Timer
0x88d70a: kInitialSpinSpark_Char
0x88d726: kInitialSpinSpark_Flags
0x88d742: kInitialSpinSpark_Y
0x88d77a: kInitialSpinSpark_X
0x88d7b2: Ancilla2A_SpinAttackSparkleA
0x88d84d: kTransmuteSpinSpark_Arr
0x88d85d: kTransmuteSpinSpark_Y
0x88d865: kTransmuteSpinSpark_X
0x88d86d: SpinAttackSparkleA_TransmuteToNextSpark
0x88d8f6: kSpinSpark_Char
0x88d8fa: kSpinSpark_Char2
0x88d8fd: Ancilla2B_SpinAttackSparkleB
0x88da17: Sparkle_PrepOamFromRadial
0x88da4c: SpinAttackSparkleB_Closer
0x88da84: kInitialCaneSpark_Draw_Char
0x88da94: kInitialCaneSpark_Draw_Flags
0x88daa4: kInitialCaneSpark_Draw_Y
0x88dac4: kInitialCaneSpark_Draw_X
0x88dae4: kInitialCaneSpark_Y
0x88db04: kInitialCaneSpark_X
0x88db24: Ancilla30_ByrnaWindupSpark
0x88dc0e: kCaneSpark_Transmute_Tab
0x88dc1e: kCaneSpark_Magic
0x88dc21: ByrnaWindupSpark_TransmuteToNormal
0x88dc70: Ancilla31_ByrnaSpark
0x88ddc5: Ancilla_SwordBeam
0x88ddca: Ancilla0D_SpinAttackFullChargeSpark
0x88ddd8: kTravelBird_Draw_Char
0x88dddb: kTravelBird_Draw_Flags
0x88ddde: kTravelBird_Draw_Y
0x88dde1: kTravelBird_Draw_X
0x88dde4: kTravelBird_DmaStuffs
0x88dde8: Ancilla27_Duck
0x88e068: kCaneOfSomaria_Y
0x88e070: kCaneOfSomaria_X
0x88e078: AncillaAdd_SomariaBlock
0x88e161: kSomariaTransitLine_Y
0x88e179: kSomariaTransitLine_X
0x88e191: SomariaBlock_CheckForTransitTile
0x88e1f9: Ancilla_CheckBasicSpriteCollision
0x88e23d: Ancilla_CheckBasicSpriteCollision_Single
0x88e2ca: Ancilla_SetupBasicHitBox
0x88e2f9: kSomarianBlock_Draw_Flags
0x88e305: kSomarianBlock_Draw_Y
0x88e31d: kSomarianBlock_Draw_X
0x88e335: kSomarianBlock_Coll_Y
0x88e34d: kSomarianBlock_Coll_X
0x88e365: Ancilla2C_SomariaBlock
0x88e5d8: Ancilla_ClearTypeField
0x88e61b: AncillaDraw_SomariaBlock
0x88e74c: kSomarianBlock_CheckCover_Y
0x88e754: kSomarianBlock_CheckCover_X
0x88e75c: SomariaBlock_CheckForSwitch
0x88e7c2: kSomarianBlock_Yvel
0x88e7d2: kSomarianBlock_Xvel
0x88e7e2: kSomarianBlock_Zvel
0x88e7e6: SomariaBlock_HandlePlayerInteraction
0x88e98e: kSomariaBlockFizzle_Y
0x88e99a: kSomariaBlockFizzle_X
0x88e9a6: kSomariaBlockFizzle_Char
0x88e9ac: kSomariaBlockFizzle_Flags
0x88e9b2: SomariaBlock_FizzleAway
0x88e9e8: Ancilla2D_SomariaBlockFizz
0x88ea7f: kSomarianPlatformPoof_Tab0
0x88ea83: Ancilla39_SomariaPlatformPoof
0x88eb3e: Ancilla2E_SomariaBlockFission
0x88ebe3: kLampFlame_Draw_Char
0x88ebef: kLampFlame_Draw_Y
0x88ebfb: kLampFlame_Draw_Xhi
0x88ec07: kLampFlame_Draw_X
0x88ec13: Ancilla2F_LampFlame
0x88ec77: kWaterfallSplash_Char
0x88ec7f: kWaterfallSplash_Flags
0x88ec87: kWaterfallSplash_Ext
0x88ec8f: kWaterfallSplash_Y
0x88ec97: kWaterfallSplash_Yhi
0x88ec9f: kWaterfallSplash_X
0x88eca7: kWaterfallSplash_Xhi
0x88ecaf: Ancilla41_WaterfallSplash
0x88ed89: Gravestone_Move
0x88edf9: kAncilla_Gravestone_Char
0x88edfd: kAncilla_Gravestone_Flags
0x88ee01: Ancilla24_Gravestone
0x88ee57: Gravestone_ActAsBarrier
0x88eede: kSkullWoodsFire_Draw_Y
0x88eee2: kSkullWoodsFire_Draw_Yhi
0x88eee6: kSkullWoodsFire_Draw_Char
0x88eeea: kSkullWoodsFire_Draw_Ext
0x88eeee: kSkullWoodsFire_Draw2_Char
0x88ef06: kSkullWoodsFire_Draw2_Flags
0x88ef1e: kSkullWoodsFire_Draw2_Ext
0x88ef36: kSkullWoodsFire_Draw2_Y
0x88ef66: kSkullWoodsFire_Draw2_X
0x88ef9a: Ancilla34_SkullWoodsFire
0x88f169: kSuperBombExplode_Y
0x88f17b: kSuperBombExplode_X
0x88f18d: Ancilla3A_BigBombExplosion
0x88f27c: kAncilla_RevivalFaerie_Tab0
0x88f27e: kAncilla_RevivalFaerie_Tab1
0x88f283: RevivalFairy_Main
0x88f3cf: RevivalFairy_Dust
0x88f430: RevivalFairy_MonitorHP
0x88f4ca: Animate_GAMEOVER_Letters
0x88f4d8: Ancilla_GameOverText
0x88f4ee: kGameOverText_Tab1
0x88f4f6: GameOverText_SweepLeft
0x88f565: kGameOverText_Tab2
0x88f56d: GameOverText_UnfurlRight
0x88f5b4: kGameOverText_Chars
0x88f5c4: GameOverText_Draw
0x88f624: Ancilla_SetPanRelativeCoordinates
0x88f631: AncillaAdd_AddAncilla_Bank08
0x88f65f: UNREACHABLE_08F671
0x88f66d: kTagalongLayerBits
0x88f671: Ancilla_PrepOamCoord
0x88f6a4: Ancilla_PrepAdjustedOamCoord
0x88f6d9: Ancilla_PrepOamCoord_
0x88f6e1: Ancilla_SetOam_XY
0x88f6fe: Ancilla_SetOam_XY_
0x88f702: Ancilla_SetOam_XY_safe
0x88f72f: kAncilla_Coll_Yoffs
0x88f739: kAncilla_Coll_Xoffs
0x88f743: kAncilla_Coll_H
0x88f74d: kAncilla_Coll_W
0x88f757: kAncilla_Coll_LinkYoffs
0x88f761: kAncilla_Coll_LinkXoffs
0x88f76b: Ancilla_CheckLinkCollision
0x88f7dc: Hookshot_CheckProximityToLink
0x88f824: kEntranceTrigger_BaseY
0x88f82c: kEntranceTrigger_BaseX
0x88f834: kEntranceTrigger_SizeY
0x88f83c: kEntranceTrigger_SizeX
0x88f844: Ancilla_CheckForEntranceTrigger
0x88f87b: kAncilla_DrawShadow_Char
0x88f889: kAncilla_DrawShadow_Flags
0x88f897: AncillaDraw_Shadow
0x88f90a: Ancilla_AllocateOamFromRegion_B_or_E
0x88f91a: Follower_MoveTowardsLink
0x88f9ba: Ancilla_AllocateOamFromCustomRegion
0x88fa00: HitStars_UpdateOamBufferPosition
0x88fa2d: Hookshot_ShouldIEvenBotherWithTiles
0x88fadd: Ancilla_GetRadialProjection
0x88fb23: Ancilla_GetRadialProjection_
0x88fb2b: Ancilla_AllocateOamFromRegion_A_or_D_or_F
0x88fb44: BeamHit_Unknown
0x88fba6: BeamHit_GetCoords
0x88fbc9: BeamHit_GetTopXBit
0x88fbd6: BeamHit_CheckOffscreen_Y
0x88feea: kQuake_GroundBoltsPtrs
0x88ff6a: kQuake_GroundBolts2Ptrs
0x898000: kShovelHitStars_XY
0x898018: kShovelHitStars_X2
0x898024: Ancilla_AddHitStars
0x898091: AncillaAdd_Blanket
0x8980c3: Ancilla_SetXY_
0x8980c8: AncillaAdd_Snoring
0x8980fd: return
0x8980ff: kBomb_Place_Y1
0x898107: kBomb_Place_X1
0x89810f: kBomb_Place_Y0
0x898117: kBomb_Place_X0
0x89811f: AncillaAdd_Bomb
0x8981b3: kBoomerang_Tab0
0x8981b7: kBoomerang_Tab1
0x8981b9: kBoomerang_Tab2
0x8981bb: kBoomerang_Tab3
0x8981bf: kBoomerang_Tab4
0x8981c7: kBoomerang_Tab5
0x8981cf: kBoomerang_Tab6
0x8981df: kBoomerang_Tab7
0x8981ef: kBoomerang_Tab8
0x8981ff: kBoomerang_Tab9
0x89820f: AncillaAdd_Boomerang
0x89836c: kReceiveItem_Tab2
0x8983b8: kReceiveItem_Tab3
0x898404: kReceiveItemGfx
0x898450: kReceiveItem_Tab1
0x89849c: kWishPond2_OamFlags
0x8984e8: kMemoryLocationToGiveItemTo
0x898580: kValueToGiveItemTo
0x8985e8: AncillaAdd_ItemReceipt
0x898932: kBottleList
0x898939: kPotionList
0x89893e: ItemReceipt_GiveBottledItem
0x89899a: kWishPondItem_Y
0x8989e6: kWishPondItem_X
0x898a32: AncillaAdd_TossedPondItem
0x898aba: kHappinessPond_Zvel
0x898ac4: kHappinessPond_Yvel
0x898ace: kHappinessPond_Xvel
0x898ad8: kHappinessPond_Start
0x898adc: kHappinessPond_End
0x898ae0: AddHappinessPondRupees
0x898b90: kFallingItem_Type
0x898b97: kFallingItem_Z
0x898b9e: kFallingItem_Y
0x898bac: kFallingItem_X
0x898bba: kFallingItem_G
0x898bc1: AncillaAdd_FallingPrize
0x898c73: AncillaAdd_DugUpFlute
0x898cb1: AncillaAdd_ChargedSpinAttackSparkle
0x898cd5: kWeathervane_Tab4
0x898ce1: kWeathervane_Tab5
0x898ced: kWeathervane_Tab6
0x898cf9: kWeathervane_Tab8
0x898d05: kWeathervane_Tab10
0x898d11: AncillaAdd_ExplodingWeatherVane
0x898d90: AncillaAdd_CutsceneDuck
0x898dd2: AncillaAdd_SomariaPlatformPoof
0x898df9: AncillaAdd_SuperBombExplosion
0x898e4e: ConfigureRevivalAncillae
0x898ee0: AncillaAdd_CaneOfByrnaInitSpark
0x898f0c: kLampFlame_Y
0x898f14: kLampFlame_X
0x898f1c: AncillaAdd_LampFlame
0x898f5b: AncillaAdd_ShovelDirt
0x898f7c: AncillaAdd_MSCutscene
0x898faa: kAddDashingDust_Y
0x898fb2: kAddDashingDust_X
0x898fba: AncillaAdd_DashDust
0x898fc1: AncillaAdd_DashDust_charging
0x899011: kBlastWall_XY
0x899031: AncillaAdd_BlastWallFireball
0x899088: kShootBow_Yvel
0x89908c: kShootBow_Xvel
0x899094: kShootBow_Y
0x89909c: kShootBow_X
0x8990a4: AncillaAdd_Arrow
0x899102: AncillaAdd_BunnyPoof
0x89912c: AncillaAdd_CapePoof
0x89915f: AncillaAdd_DwarfPoof
0x8991c3: AncillaAdd_BushPoof
0x8991fc: AncillaAdd_EtherSpell
0x8992ac: AncillaAdd_VictorySpin
0x8992d0: kMagicPower_Y1
0x8992d8: kMagicPower_X1
0x8992e0: kMagicPower_Y
0x8992e8: kMagicPower_X
0x8992f0: AncillaAdd_MagicPowder
0x899383: glb_899383
0x899385: kWallTapSpark_Y
0x89938d: kWallTapSpark_X
0x899395: AncillaAdd_WallTapSpark
0x8993c2: AncillaAdd_SwordSwingSparkle
0x8993e9: kAddDashTremor_Dir
0x8993ed: kAddDashTremor_Y
0x8993f1: kAddDashTremor_Tab
0x8993f3: AncillaAdd_DashTremor
0x899448: kBoomerangWallHit_Y
0x899458: kBoomerangWallHit_X
0x899468: kBoomerangWallHit_Tab0
0x899478: AncillaAdd_BoomerangWallClink
0x8994c6: AncillaAdd_HookshotWallClink
0x8994fe: AncillaAdd_Duck_take_off
0x89951d: AddBirdTravelSomething
0x899589: AncillaAdd_QuakeSpell
0x8995fb: kSpinAttackStartSparkle_Y
0x899603: kSpinAttackStartSparkle_X
0x89960b: AncillaAdd_SpinAttackInitSpark
0x89965a: kBlastWall_Tab5
0x89967a: kBlastWall_Tab3
0x899682: kBlastWall_Tab4
0x89968a: kBombos_Sfx
0x899692: AncillaAdd_BlastWall
0x899757: AncillaAdd_SwordChargeSparkle
0x8997ce: kSilverArrowSparkle_Y
0x8997d6: kSilverArrowSparkle_X
0x8997de: AncillaAdd_SilverArrowSparkle
0x89984b: kIceRod_Y
0x899853: kIceRod_X
0x89985b: kIceRod_Yvel
0x89985f: kIceRod_Xvel
0x899863: AncillaAdd_IceRodShot
0x8998fc: AncillaAdd_Splash
0x89993a: kMoveGravestone_Y
0x89994a: kMoveGravestone_X
0x899968: kMoveGravestone_Y1
0x899986: kMoveGravestone_X1
0x8999a4: kMoveGravestone_Pos
0x8999c2: kMoveGravestone_Ctr
0x8999e0: kMoveGravestone_Idx
0x8999e9: AncillaAdd_GraveStone
0x899af8: kHookshot_Yvel
0x899afc: kHookshot_Xvel
0x899b00: kHookshot_Yd
0x899b08: kHookshot_Xd
0x899b10: AncillaAdd_Hookshot
0x899b68: AncillaAdd_WaterfallSplash
0x899b81: return_loc_899B81
0x899b83: AncillaAdd_GTCutscene
0x899c38: AncillaAdd_DoorDebris
0x899c4f: FireRodShot_BecomeSkullWoodsFire
0x899ce2: Ancilla_AddAncilla
0x899d18: AddAncilla_
0x899d20: AncillaAdd_CheckForPresence
0x899d2e: Ancilla_CheckIfAlreadyExistsLong
0x899d36: AncillaAdd_ArrowFindSlot
0x899da3: kAncilla_Yoffs_Hb
0x899dbb: kAncilla_Xoffs_Hb
0x899dd3: Ancilla_CheckInitialTile_A
0x899e24: kAncilla_InitialTileColl_Y
0x899e34: kAncilla_InitialTileColl_X
0x899e44: Ancilla_CheckInitialTileCollision_Class2
0x899e90: Follower_CheckBlindTrigger
0x899ef8: kTagalongFlags
0x899efc: Follower_Initialize
0x899f39: Sprite_BecomeFollower
0x899f91: Tagalong_Main_
0x899f99: kTagalongRoutines
0x899fb5: kTagalong_Tab0
0x899fb8: kTagalong_Tab1
0x899fbe: kTagalong_Msg
0x899fc4: Follower_Main
0x89a024: Tagalong_5_14
0x89a02b: Follower_NoTimedMessage
0x89a0e1: Follower_CheckGameMode
0x89a197: Follower_BasicMover
0x89a2b2: Follower_NotFollowing
0x89a309: kTagalong_Tab4
0x89a318: Follower_OldMan
0x89a410: kTagalong_Tab5
0x89a41f: Follower_OldManUnused
0x89a450: Follower_DoLayers
0x89a48e: Follower_CheckProximityToLink
0x89a4c8: kTagalong_IndoorRooms
0x89a4d6: kTagalong_IndoorInfos
0x89a54e: kTagalong_OutdoorRooms
0x89a554: kTagalong_OutdoorInfos
0x89a586: kTagalong_IndoorOffsets
0x89a596: kTagalong_OutdoorOffsets
0x89a59e: Follower_HandleTrigger
0x89a6cd: kTagalongDmaAndFlags
0x89a6fd: kTagalongDraw_SprXY
0x89a8bd: kTagalongDraw_Offs
0x89a8d9: kTagalongDraw_SprInfo0
0x89a8f1: kTagalongDraw_SprOffs0
0x89a8f5: kTagalongDraw_SprOffs1
0x89a8f9: kTagalongDraw_Pals
0x89a907: Tagalong_Draw
0x89a957: Tagalong_DrawInner_
0x89a959: Follower_AnimateMovement_preserved
0x89abf9: FollowerDraw_CalculateOamCoords
0x89ac26: Follower_CheckForTrigger
0x89ac6b: Ancilla_TerminateSelectInteractives
0x89acf3: Follower_Disable
0x89ad06: Ancilla_SetXY
0x89ad1b: Ancilla_GetCoordinates
0x89ad30: AncillaAdd_ExplodingSomariaBlock
0x89ad6c: Ancilla_AddRupees
0x89adc7: Ancilla_TerminateSparkleObjects
0x89adf1: kMotiveDashDust_Draw_Char
0x89adf4: DashDust_Motive
0x89ae40: Sprite_SpawnSuperficialBombBlast
0x89ae64: Sprite_SetSpawnedCoordinates
0x89ae7e: Sprite_SpawnDummyDeathAnimation
0x89aea0: kSpawnMadderBolts_Xvel
0x89aea4: kSpawnMadderBolts_St2
0x89aea8: Sprite_MagicBat_SpawnLightning
0x89af32: Sprite_CheckIfScreenIsClear
0x89af61: Sprite_CheckIfRoomIsClear
0x89af76: Sprite_CheckIfOverlordsClear
0x89af89: Sprite_InitializeMirrorPortal
0x89afd6: Sprite_InitializeSlots
0x89b020: Fireball_SpawnTrailGarnish
0x89b06e: Garnish_ExecuteUpperSlots_
0x89b07f: Garnish_ExecuteLowerSlots_
0x89b08c: Garnish_ExecuteUpperSlots
0x89b097: Garnish_ExecuteLowerSlots
0x89b0a0: kGarnish_OamMemSize
0x89b0b6: Garnish_ExecuteSingle
0x89b150: kArrghusSplash_X
0x89b158: kArrghusSplash_Y
0x89b160: kArrghusSplash_Char
0x89b168: kArrghusSplash_Flags
0x89b170: kArrghusSplash_Ext
0x89b178: Garnish15_ArrghusSplash
0x89b1bd: GarnishSpawn_PyramidDebris
0x89b216: Garnish13_PyramidDebris
0x89b252: Garnish_MoveXY
0x89b284: kGanonBatFlame_Char
0x89b28b: kGanonBatFlame_Flags
0x89b292: kGanonBatFlame_Idx
0x89b2b2: Garnish11_WitheringGanonBatFlame
0x89b306: Garnish10_GanonBatFlame
0x89b33f: kTrinexxIce_Char
0x89b34b: kTrinexxIce_Flags
0x89b34f: Garnish0C_TrinexxIceBreath
0x89b3b9: kRunningManDust_Char
0x89b3bc: Garnish14_KakKidDashDust
0x89b3c2: Garnish_WaterTrail
0x89b3e8: kGarnish_CannonPoof_Char
0x89b3ea: kGarnish_CannonPoof_Flags
0x89b3ee: Garnish0A_CannonSmoke
0x89b419: kLightningTrail_Char
0x89b421: kLightningTrail_Flags
0x89b429: Garnish09_LightningTrail
0x89b459: Garnish_CheckPlayerCollision
0x89b496: kBabusuFlash_Char
0x89b49a: kBabusuFlash_Flags
0x89b49e: Garnish07_BabasuFlash
0x89b4c0: kGarnish_Nebule_XY
0x89b4c3: kGarnish_Nebule_Char
0x89b4c6: Garnish08_KholdstareTrail
0x89b4fb: Garnish06_ZoroTrail
0x89b51c: kGarnishSparkle_Char
0x89b520: Garnish12_Sparkle
0x89b526: Garnish_SimpleSparkle
0x89b559: kTrinexxLavaBubble_Char
0x89b55d: Garnish0E_TrinexxFireBreath
0x89b58d: kBlindLaserTrail_Char
0x89b591: Garnish0F_BlindLaserTrail
0x89b5b9: kLaserBeamTrail_Char
0x89b5bb: Garnish04_LaserTrail
0x89b5de: Garnish_ReturnIfPrepFails
0x89b613: kCrumbleTile_Char
0x89b618: kCrumbleTile_Flags
0x89b61d: kCrumbleTile_Ext
0x89b622: kCrumbleTile_XY
0x89b627: Garnish03_FallingTile
0x89b6c0: Garnish01_FireSnakeTail
0x89b6e1: Garnish02_MothulaBeamTrail
0x89b70c: Garnish_FinalizeBigOamObject
0x89b714: Overlord_SpawnBoulder
0x89b773: Overlord_Main
0x89b77e: Overlord_ExecuteAll
0x89b793: Overlord_ExecuteSingle
0x89b7dc: Overlord19_ArmosCoordinator_bounce
0x89b7e1: kRedStalfosTrap_X
0x89b7e9: kRedStalfosTrap_Y
0x89b7f1: kRedStalfosTrap_Delay
0x89b7f5: Overlord18_InvisibleStalfos
0x89b884: Overlord17_PotTrap
0x89b8c1: kOverlordZoroFactory_X
0x89b8d1: Overlord16_ZoroSpawner
0x89b972: kOverlordWizzrobe_X
0x89b97a: kOverlordWizzrobe_Y
0x89b982: kOverlordWizzrobe_Delay
0x89b986: Overlord15_WizzrobeSpawner
0x89b9e8: Overlord14_TileRoom
0x89ba2a: kSpawnFlyingTile_X
0x89ba40: kSpawnFlyingTile_Y
0x89ba56: TileRoom_SpawnTile
0x89baac: Overlord10_PirogusuSpawner_left
0x89bac0: kOverlordPirogusu_A
0x89bac4: PirogusuFactory_Main
0x89bb24: kCrumbleTilePathData
0x89bb90: kCrumbleTilePath_X
0x89bb98: kCrumbleTilePath_Y
0x89bbb2: Overlord0A_FallingSquare
0x89bc31: SpawnFallingTile
0x89bc7b: Overlord09_WallmasterSpawner
0x89bcc3: Overlord08_BlobSpawner
0x89bd3f: Overlord07_MovingFloor
0x89bd8d: kOverlordZol_X
0x89bd91: kOverlordZol_U
0x89bd9d: Overlord04_Unused
0x89bdfd: Sprite_Overlord_PlayFallingSfx
0x89be07: kStalfosTrap_Trigger
0x89be0f: Overlord05_FallingStalfos
0x89be6d: kSnakeTrapOverlord_Tab1
0x89be75: Overlord06_BadSwitchSnake
